itemId,choiceIndex,term,isCorrectChoice,severity,result,notes,lessonId,sourceId
"cmpdlsfwi00w4evu9g1q6o1a2:independentPractice:2","0","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlsfwi00w4evu9g1q6o1a2:masteryCheck:2","0","all","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""all"".","cmpdlsfwi00w4evu9g1q6o1a2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdlz5ik00wxevu9l87lwmwy:masteryCheck:1","0","all","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""all"".","cmpdlz5ik00wxevu9l87lwmwy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdm0xwm00x5evu9wld8xp8n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdm34am00xlevu9wg4syc6i","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdm9r6u00y9evu91a1pnqzz:independentPractice:1","1","must","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""must"".","cmpdm9r6u00y9evu91a1pnqzz","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmaj1f00yievu9ui4dxure","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmdumb00yzevu9rvm0arnd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmhj0500zgevu9bu6ocm3k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmlk6r0101evu9x7yib8oo","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmqdnz010pevu94j9g8iu1:independentPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","3","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdmurek0118evu9j5ct4z2y:independentPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdn2k4r0120evu9e0u3rx6y:guidedPractice:3","2","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdn756z012oevu91hvv2l0h:independentPractice:4","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdn756z012oevu91hvv2l0h:exitTicket:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdn756z012oevu91hvv2l0h:masteryCheck:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdnawxp0132evu9421t2kdi","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdnfohx013cevu9qi18uk0t:independentPractice:1","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdnfohx013cevu9qi18uk0t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdnfrkl013kevu9alffqe61","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdraxs00018es456aypnpx3","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrcx02001les451zrqsm0o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrg64e001yes45nah75zki","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrgnnq0026es45b2sfw0z9","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdnmgiv013tevu9984wxcmm","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrisev002ges453t4k53n8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrolvr0039es45s7sey9xw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdrqfxf003hes45dl70s9qu:independentPractice:1","3","none","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""none"".","cmpdrqfxf003hes45dl70s9qu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdrqfxf003hes45dl70s9qu:masteryCheck:1","3","none","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""none"".","cmpdrqfxf003hes45dl70s9qu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrt2ns003pes45axpwxi5b","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdrxi4u004des45g4827yja","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdrvfe40040es450k8999m4:independentPractice:2","0","every","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""every"".","cmpdrvfe40040es450k8999m4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpds1rq1004qes458ueo06yl","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpds2q7q004yes458pm7m1ob","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpds8ny0005bes45uzecfgra:guidedPractice:2","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpds8ny0005bes45uzecfgra","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpds8ny0005bes45uzecfgra:independentPractice:2","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpds8ny0005bes45uzecfgra","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpds8ny0005bes45uzecfgra:independentPractice:2","3","all","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""all"".","cmpds8ny0005bes45uzecfgra","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpds8ny0005bes45uzecfgra:masteryCheck:2","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpds8ny0005bes45uzecfgra","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpds9vvd005jes453b6w2xcy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"cmpdsfj5z0064es45riauv7ez:masteryCheck:1","3","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdsfj5z0064es45riauv7ez","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsm05h006les45dbx0miny","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsqtg0006yes45f93a94ql","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsr0gj0076es45ogfn7m4a","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsxgll007mes45pd6col7t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdsvcwm007ees456x3aqfcu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdt33r40086es45i2hx9gz5","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdt9btz008ges45o0h9shfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdt9xt5008oes45lld5j8ib","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdtfb640094es459thxsnzj","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdtnbsf009nes45u4w4vz7z","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdo4ai10142evu9v0tfvssp","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdtt4hh00ages45qrbhrz0u","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdu9nlm00cfes45m3bscx8k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_PR1"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdfkjg10007evu9n99td6m5","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdfllov000fevu97xukjt9t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdfmzxq000sevu9v6rfh6gf","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfsse80023evu9p3ru6hyw:guidedPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfsse80023evu9p3ru6hyw:guidedPractice:2","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfsse80023evu9p3ru6hyw:independentPractice:1","0","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfsse80023evu9p3ru6hyw:independentPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfsse80023evu9p3ru6hyw:independentPractice:2","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfsse80023evu9p3ru6hyw:exitTicket:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfsse80023evu9p3ru6hyw:masteryCheck:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfsse80023evu9p3ru6hyw:masteryCheck:1","3","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdfsse80023evu9p3ru6hyw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:guidedPractice:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:independentPractice:4","0","only","true","WARNING","PASS","Correct answer contains absolute term ""only""; human review required.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:exitTicket:1","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdfvzjb002gevu9myf1nvdt:masteryCheck:2","1","never","true","WARNING","PASS","Correct answer contains absolute term ""never""; human review required.","cmpdfvzjb002gevu9myf1nvdt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdfxnn7002tevu993vrd9h7","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdg13nn0036evu9quxzpq9a","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg1f67003eevu9q8cyr7oa:independentPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdg1f67003eevu9q8cyr7oa","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdg5iim003wevu9kuk3b0bf","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdg77dl0048evu9yx51bo8o:exitTicket:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdg77dl0048evu9yx51bo8o","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdg94wd004levu9htte4cct","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdggth4005oevu9zrifadqq:guidedPractice:1","2","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdggth4005oevu9zrifadqq","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgj3z00061evu9osxvuo1u","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:guidedPractice:1","3","every","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""every"".","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:3","3","every","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""every"".","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgvi9g0082evu9jlk35wzb","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdgvnv5008aevu90h6ug77j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdh2xsi0098evu9zawl135n:guidedPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdh2xsi0098evu9zawl135n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdh2xsi0098evu9zawl135n:independentPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdh2xsi0098evu9zawl135n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdh2xsi0098evu9zawl135n:exitTicket:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdh2xsi0098evu9zawl135n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdh2xsi0098evu9zawl135n:masteryCheck:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdh2xsi0098evu9zawl135n","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdh3j20009gevu9lc0iynfk","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdh5m7u009qevu9b6sq9ivk","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdha1hu00abevu9csx08m68:guidedPractice:3","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdha1hu00abevu9csx08m68:guidedPractice:3","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdha1hu00abevu9csx08m68:masteryCheck:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:guidedPractice:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:independentPractice:1","1","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:masteryCheck:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhcgsm00awevu9rk3hmgr4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhgonw00b9evu9g6u9w9jt","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhlfoh00buevu902sxjmck","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhn7na00c2evu91o7fjgaw","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhp9cf00cfevu9521zskko","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhrlfc00cqevu9gdjhv6if","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdht2ut00cyevu96difvrzn","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhvyp400d8evu9dt50rod2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdhwrjk00dievu9tdtn7as2","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdi049g00e0evu9i4lhqmdd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhzp7s00dsevu91d5ngbrd:guidedPractice:1","2","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhzp7s00dsevu91d5ngbrd:independentPractice:1","3","never","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""never"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhzp7s00dsevu91d5ngbrd:independentPractice:4","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhzp7s00dsevu91d5ngbrd:exitTicket:1","2","cannot","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""cannot"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhzp7s00dsevu91d5ngbrd:exitTicket:1","3","only","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""only"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhzp7s00dsevu91d5ngbrd:masteryCheck:1","3","always","false","BLOCKER","FAIL","PSSA_MCQ_ABSOLUTE_LANGUAGE_DISTRACTOR: distractor contains ""always"".","cmpdhzp7s00dsevu91d5ngbrd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","-1","","false","INFO","PASS","No absolute-language distractors found.","cmpdi436p00edevu9qj8qbl4v","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
